session_id,mac,ip,device_id,username,auth_method,endpoint_profile,location,vlan,session_start,session_end,sgt
S00003985,42:f9:78:07:ba:ef,10.5.50.239,D003985,jwright3984,DOT1X,Workstation,SW055/Gi1/0/47,50,2025-12-10 13:09:05+00:00,2025-12-10 17:59:39.199152180+00:00,0
S00003986,4a:9a:16:6c:59:87,10.5.20.90,D003986,crodriguez3985,DOT1X,CorporateLaptop,SW005/Gi1/0/5,20,2025-12-10 14:21:52+00:00,2025-12-10 16:59:49.436917614+00:00,0
S00003987,7a:e8:16:61:28:12,10.7.20.95,D003987,rlopez3986,MAB,CorporateLaptop,SW008/Gi1/0/31,20,2025-12-10 12:36:12+00:00,2025-12-10 15:11:13.157161027+00:00,0
S00003988,7e:dd:2d:da:8c:3f,10.5.30.199,D003988,shill3987,DOT1X,Workstation,SW065/Gi1/0/46,30,2025-12-10 08:18:40+00:00,2025-12-10 15:28:37.709895090+00:00,0
S00003989,b6:df:6a:d2:0e:a4,10.1.10.122,D003989,rflores3988,DOT1X,Workstation,SW010/Gi1/0/9,10,2025-12-10 11:46:08+00:00,2025-12-10 17:00:11.927853784+00:00,0
S00003990,c2:a2:4f:4c:c6:e5,10.1.60.192,D003990,ascott3989,DOT1X,CorporateLaptop,SW069/Gi1/0/46,60,2025-12-10 13:54:42+00:00,2025-12-10 18:41:20.714558836+00:00,0
S00003991,b6:e0:c8:01:a9:37,10.6.50.147,D003991,qgonzalez3990,DOT1X,Workstation,SW011/Gi1/0/41,50,2025-12-10 08:46:08+00:00,2025-12-10 13:23:34.938434280+00:00,0
S00003992,32:f8:d7:a1:94:00,10.9.50.222,D003992,qallen3991,DOT1X,CorporateLaptop,SW084/Gi1/0/8,50,2025-12-10 10:54:17+00:00,2025-12-10 18:37:27.044769972+00:00,0
S00003993,22:03:89:b6:6f:10,10.5.30.71,D003993,qjackson3992,DOT1X,Workstation,SW027/Gi1/0/11,30,2025-12-10 13:56:24+00:00,2025-12-10 18:28:29.039297570+00:00,0
S00003994,a6:c0:a3:e2:92:29,10.6.40.141,D003994,qking3993,DOT1X,Workstation,SW011/Gi1/0/10,40,2025-12-10 11:48:37+00:00,2025-12-10 15:22:24.599638789+00:00,0
S00003995,e6:3f:05:09:12:5f,10.9.20.56,D003995,mwright3994,DOT1X,Workstation,SW035/Gi1/0/5,20,2025-12-10 11:37:20+00:00,2025-12-10 14:11:47.111739861+00:00,0
S00003996,52:09:c4:31:25:21,10.9.10.84,D003996,omoore3995,DOT1X,CorporateLaptop,SW093/Gi1/0/18,10,2025-12-10 12:09:38+00:00,2025-12-10 18:58:55.726348139+00:00,0
S00003997,ae:a0:c2:26:1d:95,10.6.20.248,D003997,agonzalez3996,DOT1X,Workstation,SW057/Gi1/0/22,20,2025-12-10 12:25:09+00:00,2025-12-10 20:05:16.801906699+00:00,0
S00003998,9a:f7:0b:48:7b:33,10.2.40.108,D003998,ahill3997,DOT1X,CorporateLaptop,SW100/Gi1/0/22,40,2025-12-10 09:57:54+00:00,2025-12-10 17:32:25.545928524+00:00,0
S00003999,ba:1d:26:ce:4f:46,10.8.60.178,D003999,ajackson3998,DOT1X,CorporateLaptop,SW025/Gi1/0/40,60,2025-12-10 08:47:43+00:00,2025-12-10 11:48:42.644030683+00:00,0
S00004000,b6:0f:ed:9f:83:a7,10.5.10.80,D004000,pmoore3999,MAB,Workstation,SW070/Gi1/0/22,10,2025-12-10 13:20:41+00:00,2025-12-10 19:12:33.217053830+00:00,0
S00004001,8a:69:15:74:71:9a,10.2.20.18,D004001,mclark4000,DOT1X,Workstation,SW018/Gi1/0/10,20,2025-12-10 14:26:42+00:00,2025-12-10 19:38:12.573938004+00:00,0
S00004002,56:8a:b6:35:ac:c8,10.8.10.164,D004002,nnguyen4001,DOT1X,CorporateLaptop,SW042/Gi1/0/34,10,2025-12-10 10:13:57+00:00,2025-12-10 14:40:49.919313270+00:00,0
S00004003,b6:03:b5:35:4a:a5,10.9.30.62,D004003,agarcia4002,MAB,CorporateLaptop,SW038/Gi1/0/31,30,2025-12-10 10:18:51+00:00,2025-12-10 17:11:55.661472066+00:00,0
S00004004,16:01:15:fb:8b:38,10.5.60.128,D004004,rflores4003,DOT1X,CorporateLaptop,SW065/Gi1/0/23,60,2025-12-10 09:10:02+00:00,2025-12-10 16:33:39.850620311+00:00,0
S00004005,4e:74:ba:cd:b0:6a,10.5.10.193,D004005,htaylor4004,DOT1X,Workstation,SW070/Gi1/0/31,10,2025-12-10 09:57:10+00:00,2025-12-10 12:46:06.645432013+00:00,0
S00004006,66:97:13:f1:e0:ec,10.1.40.146,D004006,jjohnson4005,DOT1X,CorporateLaptop,SW007/Gi1/0/9,40,2025-12-10 10:52:47+00:00,2025-12-10 12:54:39.639667202+00:00,0
S00004007,c6:ae:9d:d5:3a:8d,10.5.10.23,D004007,kgonzalez4006,DOT1X,Workstation,SW073/Gi1/0/38,10,2025-12-10 14:26:50+00:00,2025-12-10 17:37:09.201204873+00:00,0
S00004008,ea:26:84:c7:cb:0e,10.6.10.171,D004008,ajackson4007,DOT1X,CorporateLaptop,SW079/Gi1/0/13,10,2025-12-10 14:40:44+00:00,2025-12-10 21:32:10.397388468+00:00,0
S00004009,1e:f1:76:05:ff:ea,10.9.40.107,D004009,lramirez4008,DOT1X,CorporateLaptop,SW038/Gi1/0/3,40,2025-12-10 15:08:00+00:00,2025-12-10 22:37:50.269956486+00:00,0
S00004010,6a:30:34:a9:b7:7a,10.7.30.67,D004010,hthompson4009,MAB,CorporateLaptop,SW008/Gi1/0/20,30,2025-12-10 11:19:48+00:00,2025-12-10 17:24:45.573104192+00:00,0
S00004011,3e:dc:37:04:f2:fe,10.2.60.174,D004011,qgarcia4010,DOT1X,CorporateLaptop,SW041/Gi1/0/12,60,2025-12-10 09:13:39+00:00,2025-12-10 11:19:58.809291538+00:00,0
S00004012,56:de:f1:16:7c:7a,10.3.20.224,D004012,jmartin4011,MAB,Workstation,SW032/Gi1/0/25,20,2025-12-10 15:42:28+00:00,2025-12-10 21:10:41.905206256+00:00,0
S00004013,ea:fb:a0:bc:7a:19,10.5.40.64,D004013,amartinez4012,DOT1X,Workstation,SW082/Gi1/0/23,40,2025-12-10 08:39:14+00:00,2025-12-10 13:10:28.900354306+00:00,0
S00004014,72:df:28:0a:e2:08,10.8.10.21,D004014,thernandez4013,DOT1X,CorporateLaptop,SW014/Gi1/0/45,10,2025-12-10 08:17:51+00:00,2025-12-10 14:59:05.826834276+00:00,0
S00004015,12:40:12:6f:82:0e,10.5.40.211,D004015,mlewis4014,MAB,Workstation,SW030/Gi1/0/20,40,2025-12-10 14:05:51+00:00,2025-12-10 20:36:47.828429370+00:00,0
S00004016,5a:ac:d8:4f:2c:ff,10.5.50.68,D004016,iallen4015,DOT1X,CorporateLaptop,SW076/Gi1/0/5,50,2025-12-10 08:08:48+00:00,2025-12-10 11:20:21.187972182+00:00,0
S00004017,3a:bb:57:d1:b9:e1,10.3.30.82,D004017,amiller4016,MAB,Workstation,SW096/Gi1/0/25,30,2025-12-10 12:24:37+00:00,2025-12-10 16:18:35.071441364+00:00,0
S00004018,8a:37:80:82:63:45,10.8.10.39,D004018,hharris4017,DOT1X,CorporateLaptop,SW062/Gi1/0/39,10,2025-12-10 15:10:12+00:00,2025-12-10 18:27:58.006968433+00:00,0
S00004019,ea:09:a6:cc:f2:18,10.8.40.28,D004019,ctaylor4018,DOT1X,Workstation,SW002/Gi1/0/13,40,2025-12-10 15:31:42+00:00,2025-12-10 20:41:53.425631203+00:00,0
S00004020,46:a7:fb:62:e8:3f,10.5.10.108,D004020,rwilson4019,MAB,CorporateLaptop,SW073/Gi1/0/15,10,2025-12-10 09:32:12+00:00,2025-12-10 12:01:39.881182672+00:00,0
S00004021,62:70:73:7e:3d:bb,10.5.40.154,D004021,elewis4020,DOT1X,CorporateLaptop,SW005/Gi1/0/9,40,2025-12-10 09:21:29+00:00,2025-12-10 14:55:20.326827095+00:00,0
S00004022,ce:ed:43:1b:a4:34,10.7.20.236,D004022,cmartinez4021,MAB,Workstation,SW008/Gi1/0/35,20,2025-12-10 09:43:54+00:00,2025-12-10 14:36:13.177785656+00:00,0
S00004023,42:13:6b:54:eb:51,10.5.40.122,D004023,mwalker4022,DOT1X,Workstation,SW070/Gi1/0/9,40,2025-12-10 11:36:50+00:00,2025-12-10 16:58:39.546846767+00:00,0
S00004024,ca:e6:ac:35:42:ac,10.9.50.208,D004024,staylor4023,DOT1X,Workstation,SW037/Gi1/0/13,50,2025-12-10 14:15:17+00:00,2025-12-10 21:17:06.526422028+00:00,0
S00004025,82:13:17:39:18:fe,10.5.60.232,D004025,ebrown4024,DOT1X,Workstation,SW005/Gi1/0/5,60,2025-12-10 09:35:12+00:00,2025-12-10 14:30:42.607221255+00:00,0
S00004026,7a:49:bd:65:29:d7,10.7.20.128,D004026,myoung4025,DOT1X,CorporateLaptop,SW040/Gi1/0/19,20,2025-12-10 09:26:45+00:00,2025-12-10 16:10:05.348456106+00:00,0
S00004027,76:0d:c0:47:c7:ac,10.9.60.143,D004027,pwright4026,DOT1X,CorporateLaptop,SW038/Gi1/0/42,60,2025-12-10 11:21:58+00:00,2025-12-10 18:58:44.839062466+00:00,0
S00004028,9e:b3:4e:f4:ea:7e,10.4.20.106,D004028,tthompson4027,DOT1X,Workstation,SW063/Gi1/0/22,20,2025-12-10 12:54:51+00:00,2025-12-10 15:27:37.167020077+00:00,0
S00004029,32:7e:8d:38:eb:c5,10.3.10.193,D004029,hlewis4028,DOT1X,Workstation,SW096/Gi1/0/6,10,2025-12-10 10:24:38+00:00,2025-12-10 12:52:20.017029272+00:00,0
S00004030,42:5e:8e:47:19:b6,10.6.60.19,D004030,kgarcia4029,DOT1X,Workstation,SW011/Gi1/0/37,60,2025-12-10 08:21:28+00:00,2025-12-10 11:27:52.913391990+00:00,0
S00004031,0e:37:57:cd:21:42,10.5.40.236,D004031,mwilson4030,DOT1X,Workstation,SW070/Gi1/0/18,40,2025-12-10 15:30:33+00:00,2025-12-10 21:52:19.293727057+00:00,0
S00004032,aa:06:c5:79:d5:e7,10.4.40.127,D004032,hwilson4031,DOT1X,Workstation,SW066/Gi1/0/8,40,2025-12-10 15:00:25+00:00,2025-12-10 20:49:31.756996097+00:00,0
S00004033,52:4b:7c:3c:9c:ad,10.7.20.40,D004033,awalker4032,DOT1X,CorporateLaptop,SW099/Gi1/0/1,20,2025-12-10 11:46:49+00:00,2025-12-10 17:23:49.065187156+00:00,0
S00004034,16:a6:74:4d:10:49,10.3.20.71,D004034,eanderson4033,DOT1X,CorporateLaptop,SW039/Gi1/0/17,20,2025-12-10 12:33:58+00:00,2025-12-10 18:36:20.837347931+00:00,0
S00004035,ea:37:87:44:a0:f3,10.8.10.141,D004035,mrobinson4034,DOT1X,Workstation,SW015/Gi1/0/8,10,2025-12-10 10:46:10+00:00,2025-12-10 15:31:07.666552979+00:00,0
S00004036,a2:e3:ac:09:72:b3,10.9.60.10,D004036,jgonzalez4035,DOT1X,Workstation,SW093/Gi1/0/26,60,2025-12-10 11:35:31+00:00,2025-12-10 15:20:06.406467984+00:00,0
S00004037,a2:d5:56:ea:f8:47,10.1.10.196,D004037,mharris4036,DOT1X,CorporateLaptop,SW007/Gi1/0/21,10,2025-12-10 14:16:38+00:00,2025-12-10 17:23:18.703447973+00:00,0
S00004038,56:05:68:bc:5f:45,10.8.40.212,D004038,drodriguez4037,DOT1X,CorporateLaptop,SW043/Gi1/0/32,40,2025-12-10 10:54:15+00:00,2025-12-10 18:32:27.917566755+00:00,0
S00004039,52:d6:70:0c:56:39,10.1.20.149,D004039,lthompson4038,DOT1X,CorporateLaptop,SW069/Gi1/0/14,20,2025-12-10 14:21:00+00:00,2025-12-10 17:50:18.663263408+00:00,0
S00004040,82:79:e9:c2:30:76,10.6.60.183,D004040,cbrown4039,DOT1X,Workstation,SW011/Gi1/0/4,60,2025-12-10 10:30:02+00:00,2025-12-10 14:32:50.680259313+00:00,0
S00004041,9a:ac:4b:fb:38:42,10.5.50.31,D004041,jrobinson4040,DOT1X,Workstation,SW030/Gi1/0/6,50,2025-12-10 09:47:08+00:00,2025-12-10 16:06:47.767446660+00:00,0
S00004042,22:3b:dd:80:7d:aa,10.6.10.235,D004042,ejohnson4041,DOT1X,Workstation,SW011/Gi1/0/5,10,2025-12-10 10:06:46+00:00,2025-12-10 16:37:03.754442178+00:00,0
S00004043,82:13:8c:fe:ed:ab,10.1.10.108,D004043,mflores4042,MAB,CorporateLaptop,SW087/Gi1/0/13,10,2025-12-10 11:49:16+00:00,2025-12-10 16:59:21.227178026+00:00,0
S00004044,da:11:08:c6:f8:71,10.8.10.122,D004044,iking4043,DOT1X,CorporateLaptop,SW025/Gi1/0/35,10,2025-12-10 15:48:04+00:00,2025-12-10 20:54:28.718214862+00:00,0
S00004045,3e:e3:34:64:2e:3f,10.4.50.75,D004045,awhite4044,DOT1X,Workstation,SW063/Gi1/0/27,50,2025-12-10 13:14:20+00:00,2025-12-10 21:02:20.936225961+00:00,0
S00004046,ba:06:e1:60:e3:6b,10.10.10.129,D004046,etorres4045,MAB,CorporateLaptop,SW024/Gi1/0/18,10,2025-12-10 10:26:27+00:00,2025-12-10 15:12:56.726035276+00:00,0
S00004047,ba:22:ea:40:07:03,10.5.20.15,D004047,oallen4046,MAB,Workstation,SW073/Gi1/0/12,20,2025-12-10 09:01:12+00:00,2025-12-10 16:24:45.509227020+00:00,0
S00004048,72:4e:a6:80:6f:36,10.5.30.144,D004048,lgarcia4047,DOT1X,Workstation,SW082/Gi1/0/8,30,2025-12-10 09:54:04+00:00,2025-12-10 17:49:15.483198716+00:00,0
S00004049,1e:08:19:85:a2:47,10.9.20.77,D004049,arobinson4048,MAB,CorporateLaptop,SW006/Gi1/0/8,20,2025-12-10 11:08:34+00:00,2025-12-10 13:31:20.489634115+00:00,0
S00004050,02:66:9c:da:6b:bc,10.7.30.221,D004050,rthomas4049,DOT1X,CorporateLaptop,SW075/Gi1/0/13,30,2025-12-10 11:39:46+00:00,2025-12-10 17:36:02.932908252+00:00,0
S00004051,c6:80:7a:5a:32:30,10.1.20.54,D004051,mwright4050,DOT1X,Workstation,SW069/Gi1/0/24,20,2025-12-10 09:50:37+00:00,2025-12-10 17:37:26.207334754+00:00,0
S00004052,06:b1:4d:b4:04:87,10.3.30.59,D004052,mwright4051,DOT1X,CorporateLaptop,SW009/Gi1/0/29,30,2025-12-10 10:03:33+00:00,2025-12-10 14:43:22.842288457+00:00,0
S00004053,92:0f:ff:59:94:80,10.5.10.163,D004053,dhill4052,DOT1X,Workstation,SW027/Gi1/0/46,10,2025-12-10 09:26:20+00:00,2025-12-10 13:43:05.383577495+00:00,0
S00004054,d2:d2:ed:6b:94:bc,10.4.30.26,D004054,ajackson4053,DOT1X,CorporateLaptop,SW088/Gi1/0/46,30,2025-12-10 10:10:20+00:00,2025-12-10 14:25:08.550175372+00:00,0
S00004055,b2:95:a2:86:32:12,10.8.40.167,D004055,sdavis4054,DOT1X,CorporateLaptop,SW043/Gi1/0/13,40,2025-12-10 14:41:28+00:00,2025-12-10 21:15:40.872964957+00:00,0
S00004056,ba:88:b5:42:84:c3,10.1.30.169,D004056,agarcia4055,DOT1X,CorporateLaptop,SW010/Gi1/0/36,30,2025-12-10 10:07:22+00:00,2025-12-10 16:08:30.313563294+00:00,0
S00004057,72:d1:fe:c4:5d:03,10.4.60.136,D004057,jmiller4056,MAB,CorporateLaptop,SW066/Gi1/0/7,60,2025-12-10 09:34:41+00:00,2025-12-10 14:12:47.756268016+00:00,0
S00004058,5a:b6:90:d4:27:1d,10.10.30.132,D004058,eflores4057,MAB,CorporateLaptop,SW081/Gi1/0/39,30,2025-12-10 09:06:09+00:00,2025-12-10 14:36:42.501159586+00:00,0
S00004059,02:37:e3:3a:1e:5a,10.8.20.196,D004059,ewhite4058,DOT1X,Workstation,SW042/Gi1/0/45,20,2025-12-10 08:25:50+00:00,2025-12-10 14:01:27.600596499+00:00,0
S00004060,9e:67:15:9f:47:93,10.6.10.152,D004060,handerson4059,DOT1X,CorporateLaptop,SW011/Gi1/0/30,10,2025-12-10 15:05:42+00:00,2025-12-10 18:50:46.185198126+00:00,0
S00004061,ee:c3:07:65:08:dc,10.8.40.202,D004061,dmoore4060,DOT1X,Workstation,SW013/Gi1/0/26,40,2025-12-10 14:01:55+00:00,2025-12-10 16:04:08.754652410+00:00,0
S00004062,22:d4:ca:bf:0f:5a,10.9.40.222,D004062,emiller4061,DOT1X,CorporateLaptop,SW038/Gi1/0/18,40,2025-12-10 09:28:24+00:00,2025-12-10 11:29:45.455805694+00:00,0
S00004063,3e:bb:4c:8b:22:59,10.9.10.77,D004063,rthompson4062,MAB,Workstation,SW048/Gi1/0/43,10,2025-12-10 10:00:15+00:00,2025-12-10 14:41:56.019250696+00:00,0
S00004064,b2:b2:19:b6:a3:60,10.6.60.227,D004064,amoore4063,DOT1X,Workstation,SW079/Gi1/0/47,60,2025-12-10 08:10:30+00:00,2025-12-10 14:17:36.115657684+00:00,0
S00004065,82:f9:9f:8e:b5:5a,10.2.60.146,D004065,syoung4064,MAB,CorporateLaptop,SW072/Gi1/0/34,60,2025-12-10 08:16:52+00:00,2025-12-10 15:48:49.852078384+00:00,0
S00004066,0e:ba:51:d2:c9:62,10.8.60.100,D004066,jsmith4065,DOT1X,CorporateLaptop,SW025/Gi1/0/4,60,2025-12-10 14:13:15+00:00,2025-12-10 21:15:22.791908629+00:00,0
S00004067,82:a7:8a:f8:ad:1b,10.5.50.208,D004067,lnguyen4066,DOT1X,CorporateLaptop,SW073/Gi1/0/43,50,2025-12-10 10:59:03+00:00,2025-12-10 15:03:36.250904727+00:00,0
S00004068,4a:89:d1:88:56:c9,10.10.10.175,D004068,jwilliams4067,DOT1X,CorporateLaptop,SW012/Gi1/0/39,10,2025-12-10 11:36:44+00:00,2025-12-10 16:50:55.048707060+00:00,0
S00004069,3a:18:53:b4:0d:d7,10.2.60.180,D004069,dtaylor4068,MAB,Workstation,SW018/Gi1/0/18,60,2025-12-10 14:16:08+00:00,2025-12-10 18:57:48.609134686+00:00,0
S00004070,76:d0:02:27:d5:ac,10.10.30.128,D004070,lwilson4069,DOT1X,CorporateLaptop,SW081/Gi1/0/13,30,2025-12-10 10:49:59+00:00,2025-12-10 14:04:28.088307651+00:00,0
S00004071,82:fe:ec:89:02:8a,10.9.60.22,D004071,clewis4070,MAB,CorporateLaptop,SW093/Gi1/0/37,60,2025-12-10 15:46:40+00:00,2025-12-10 19:01:24.276975682+00:00,0
S00004072,ba:c2:a6:17:72:77,10.5.20.143,D004072,hclark4071,DOT1X,Workstation,SW073/Gi1/0/30,20,2025-12-10 12:15:51+00:00,2025-12-10 19:19:02.887082085+00:00,0
S00004073,7a:45:fa:d9:0c:b0,10.1.50.194,D004073,sdavis4072,MAB,CorporateLaptop,SW045/Gi1/0/37,50,2025-12-10 09:28:35+00:00,2025-12-10 12:13:25.525061903+00:00,0
S00004074,72:80:1b:c9:48:bd,10.9.40.205,D004074,mmartin4073,DOT1X,CorporateLaptop,SW092/Gi1/0/48,40,2025-12-10 12:27:14+00:00,2025-12-10 14:52:27.662773504+00:00,0
S00004075,3e:ab:e9:34:2e:99,10.1.30.27,D004075,qperez4074,DOT1X,CorporateLaptop,SW036/Gi1/0/18,30,2025-12-10 10:32:41+00:00,2025-12-10 14:12:05.626086200+00:00,0
S00004076,1e:2e:54:86:96:90,10.4.30.77,D004076,ijackson4075,DOT1X,Workstation,SW066/Gi1/0/41,30,2025-12-10 11:04:44+00:00,2025-12-10 16:00:47.440655240+00:00,0
S00004077,be:64:b9:d8:bd:1f,10.2.10.182,D004077,ksmith4076,MAB,CorporateLaptop,SW072/Gi1/0/23,10,2025-12-10 13:20:01+00:00,2025-12-10 15:36:58.579943213+00:00,0
S00004078,e6:bb:72:79:ff:54,10.7.60.31,D004078,jdavis4077,MAB,Workstation,SW008/Gi1/0/41,60,2025-12-10 14:48:43+00:00,2025-12-10 18:51:20.455825314+00:00,0
S00004079,5e:22:1f:db:4a:5f,10.3.50.220,D004079,slee4078,MAB,Workstation,SW097/Gi1/0/12,50,2025-12-10 12:02:08+00:00,2025-12-10 19:00:52.111993188+00:00,0
S00004080,7e:aa:dd:69:70:8e,10.4.60.173,D004080,hhernandez4079,DOT1X,CorporateLaptop,SW066/Gi1/0/40,60,2025-12-10 14:44:32+00:00,2025-12-10 18:57:45.770853928+00:00,0
S00004081,5a:31:b0:fd:9b:0c,10.10.40.198,D004081,dperez4080,DOT1X,Workstation,SW024/Gi1/0/34,40,2025-12-10 11:01:59+00:00,2025-12-10 16:35:50.832295636+00:00,0
S00004082,76:c7:77:a9:6d:4b,10.9.20.83,D004082,rmiller4081,DOT1X,CorporateLaptop,SW084/Gi1/0/22,20,2025-12-10 10:55:22+00:00,2025-12-10 18:41:32.832980519+00:00,0
S00004083,3e:01:a5:10:2d:8b,10.9.40.155,D004083,krobinson4082,DOT1X,Workstation,SW038/Gi1/0/45,40,2025-12-10 14:43:05+00:00,2025-12-10 20:56:22.628103880+00:00,0
S00004084,2e:45:25:e2:3a:2d,10.3.30.81,D004084,jdavis4083,MAB,Workstation,SW009/Gi1/0/19,30,2025-12-10 09:46:36+00:00,2025-12-10 15:51:34.308732739+00:00,0
S00004085,96:43:a2:2e:14:c5,10.2.60.39,D004085,rsanchez4084,DOT1X,CorporateLaptop,SW072/Gi1/0/36,60,2025-12-10 09:18:09+00:00,2025-12-10 17:07:56.070529096+00:00,0
S00004086,ca:85:67:88:ec:fb,10.8.40.40,D004086,mking4085,MAB,Workstation,SW013/Gi1/0/25,40,2025-12-10 11:53:30+00:00,2025-12-10 14:27:07.439555562+00:00,0
S00004087,da:ab:27:a6:f2:a5,10.8.50.50,D004087,randerson4086,DOT1X,Workstation,SW062/Gi1/0/7,50,2025-12-10 08:56:48+00:00,2025-12-10 16:33:54.731544392+00:00,0
S00004088,4a:6d:8a:bf:8a:3f,10.2.40.238,D004088,ogarcia4087,DOT1X,CorporateLaptop,SW072/Gi1/0/14,40,2025-12-10 09:14:58+00:00,2025-12-10 12:09:47.810169368+00:00,0
S00004089,26:68:ab:c8:08:dc,10.8.30.32,D004089,msmith4088,MAB,CorporateLaptop,SW015/Gi1/0/39,30,2025-12-10 13:03:09+00:00,2025-12-10 15:15:55.256638993+00:00,0
S00004090,76:8c:ca:f5:9a:0c,10.5.50.210,D004090,manderson4089,DOT1X,Workstation,SW082/Gi1/0/23,50,2025-12-10 10:15:30+00:00,2025-12-10 15:03:02.054568518+00:00,0
S00004091,5e:aa:52:77:70:44,10.1.30.136,D004091,sjones4090,DOT1X,Workstation,SW045/Gi1/0/41,30,2025-12-10 08:59:22+00:00,2025-12-10 16:17:51.983416444+00:00,0
S00004092,32:2e:0e:32:7d:7f,10.1.10.185,D004092,hscott4091,DOT1X,Workstation,SW036/Gi1/0/7,10,2025-12-10 11:03:54+00:00,2025-12-10 14:56:41.916868760+00:00,0
S00004093,da:da:2c:10:a3:4f,10.6.30.169,D004093,ehill4092,DOT1X,CorporateLaptop,SW011/Gi1/0/37,30,2025-12-10 14:46:50+00:00,2025-12-10 17:19:31.225029260+00:00,0
S00004094,aa:36:0c:75:cd:d0,10.5.10.140,D004094,eflores4093,DOT1X,Workstation,SW076/Gi1/0/43,10,2025-12-10 11:03:45+00:00,2025-12-10 13:10:36.489867625+00:00,0
S00004095,ce:ec:43:2b:08:17,10.6.50.231,D004095,ctorres4094,DOT1X,Workstation,SW017/Gi1/0/48,50,2025-12-10 10:29:07+00:00,2025-12-10 14:50:02.953493184+00:00,0
S00004096,46:1b:24:aa:8a:38,10.6.50.17,D004096,ewhite4095,DOT1X,CorporateLaptop,SW017/Gi1/0/36,50,2025-12-10 09:26:07+00:00,2025-12-10 17:20:35.682254296+00:00,0
S00004097,3e:51:54:ec:be:43,10.5.60.133,D004097,ewilson4096,DOT1X,Workstation,SW027/Gi1/0/23,60,2025-12-10 10:22:06+00:00,2025-12-10 16:26:14.070090034+00:00,0
S00004098,b2:f2:56:02:ec:a9,10.8.30.243,D004098,amoore4097,DOT1X,CorporateLaptop,SW043/Gi1/0/3,30,2025-12-10 12:04:33+00:00,2025-12-10 17:07:36.507604002+00:00,0
S00004099,82:56:ce:c7:ff:79,10.5.60.155,D004099,ahernandez4098,DOT1X,CorporateLaptop,SW091/Gi1/0/10,60,2025-12-10 11:06:30+00:00,2025-12-10 14:20:24.355310166+00:00,0
S00004100,d6:e8:2d:46:be:4b,10.3.50.57,D004100,kking4099,DOT1X,CorporateLaptop,SW078/Gi1/0/32,50,2025-12-10 12:54:37+00:00,2025-12-10 20:36:44.706729678+00:00,0
S00004101,de:f5:aa:68:23:97,10.3.30.68,D004101,emoore4100,DOT1X,CorporateLaptop,SW078/Gi1/0/43,30,2025-12-10 11:33:09+00:00,2025-12-10 13:48:19.958748055+00:00,0
S00004102,1e:07:3b:83:91:86,10.9.20.181,D004102,nthomas4101,DOT1X,CorporateLaptop,SW019/Gi1/0/37,20,2025-12-10 12:53:36+00:00,2025-12-10 15:06:05.899528387+00:00,0
S00004103,62:13:03:ed:22:fa,10.4.60.160,D004103,aramirez4102,DOT1X,CorporateLaptop,SW066/Gi1/0/30,60,2025-12-10 14:40:07+00:00,2025-12-10 18:27:33.546637717+00:00,0
S00004104,0e:07:65:66:24:b6,10.9.20.141,D004104,randerson4103,DOT1X,CorporateLaptop,SW035/Gi1/0/42,20,2025-12-10 14:25:05+00:00,2025-12-10 19:08:48.103571452+00:00,0
S00004105,1a:9c:45:77:df:82,10.10.10.19,D004105,canderson4104,DOT1X,CorporateLaptop,SW046/Gi1/0/15,10,2025-12-10 15:52:32+00:00,2025-12-10 23:12:46.216635500+00:00,0
S00004106,0a:f7:a9:39:39:97,10.5.10.77,D004106,hmartinez4105,DOT1X,Workstation,SW065/Gi1/0/16,10,2025-12-10 08:37:02+00:00,2025-12-10 14:53:19.169842589+00:00,0
S00004107,ea:9f:c0:67:81:45,10.6.50.116,D004107,lwilliams4106,MAB,CorporateLaptop,SW017/Gi1/0/5,50,2025-12-10 10:02:31+00:00,2025-12-10 14:24:55.673642244+00:00,0
S00004108,c2:19:73:e2:95:8f,10.9.50.119,D004108,mjohnson4107,MAB,CorporateLaptop,SW035/Gi1/0/31,50,2025-12-10 09:15:18+00:00,2025-12-10 15:09:24.541205194+00:00,0
S00004109,16:3c:32:fb:0c:d2,10.3.40.152,D004109,rtaylor4108,DOT1X,Workstation,SW039/Gi1/0/9,40,2025-12-10 13:52:58+00:00,2025-12-10 20:13:51.793609802+00:00,0
S00004110,4a:03:ff:c4:1f:01,10.9.30.148,D004110,aflores4109,DOT1X,CorporateLaptop,SW090/Gi1/0/14,30,2025-12-10 11:29:44+00:00,2025-12-10 14:37:05.396196347+00:00,0
S00004111,96:50:ec:e3:aa:a4,10.7.20.121,D004111,ehernandez4110,MAB,Workstation,SW098/Gi1/0/5,20,2025-12-10 08:05:06+00:00,2025-12-10 12:06:56.792155298+00:00,0
S00004112,76:44:75:98:99:9b,10.3.10.178,D004112,psanchez4111,DOT1X,CorporateLaptop,SW097/Gi1/0/41,10,2025-12-10 11:51:45+00:00,2025-12-10 15:18:37.033435274+00:00,0
S00004113,3e:60:99:9d:f0:a7,10.5.50.169,D004113,ngonzalez4112,MAB,CorporateLaptop,SW055/Gi1/0/10,50,2025-12-10 12:21:59+00:00,2025-12-10 19:20:47.417005690+00:00,0
S00004114,e6:7a:4c:39:65:7f,10.4.20.188,D004114,qgonzalez4113,DOT1X,Workstation,SW066/Gi1/0/43,20,2025-12-10 09:38:37+00:00,2025-12-10 16:58:08.496793873+00:00,0
