device_id,device_type,os,mac,hostname,owner_user_id,attached_switch_id,attached_interface,vlan
D001173,laptop,Windows,ea:6e:c4:8d:8e:a7,LAP-MFLORES1172,U01173,SW011,Gi1/0/17,50
D001174,laptop,Windows,6a:4c:03:a7:a1:10,LAP-SGARCIA1173,U01174,SW032,Gi1/0/37,30
D001175,laptop,Windows,0a:2d:5e:fe:da:f8,LAP-LBROWN1174,U01175,SW020,Gi1/0/32,30
D001176,laptop,Windows,fa:5f:c7:74:e7:d8,LAP-QHILL1175,U01176,SW049,Gi1/0/12,30
D001177,laptop,Windows,4e:a5:09:6e:1d:5b,LAP-EJONES1176,U01177,SW042,Gi1/0/3,40
D001178,laptop,Windows,02:de:ea:27:23:2c,LAP-AROBINSON117,U01178,SW049,Gi1/0/37,40
D001179,laptop,Windows,8e:a7:40:8a:d8:b4,LAP-KWALKER1178,U01179,SW037,Gi1/0/42,40
D001180,laptop,Windows,7e:5f:48:56:13:fe,LAP-HWILSON1179,U01180,SW010,Gi1/0/20,10
D001181,laptop,Windows,ea:93:35:56:d0:30,LAP-EWILLIAMS118,U01181,SW081,Gi1/0/40,30
D001182,laptop,Windows,82:c5:60:39:6a:7e,LAP-CGONZALEZ118,U01182,SW056,Gi1/0/42,40
D001183,laptop,Windows,a2:04:99:66:21:bd,LAP-JWILLIAMS118,U01183,SW018,Gi1/0/34,10
D001184,laptop,Windows,82:b2:66:fe:0b:a5,LAP-HCLARK1183,U01184,SW009,Gi1/0/48,10
D001185,laptop,Windows,0a:0f:95:7a:3b:94,LAP-ESCOTT1184,U01185,SW096,Gi1/0/47,60
D001186,laptop,Windows,2a:0e:17:a7:ee:12,LAP-IFLORES1185,U01186,SW094,Gi1/0/16,60
D001187,laptop,Windows,0e:e2:40:99:ed:77,LAP-MALLEN1186,U01187,SW019,Gi1/0/44,40
D001188,laptop,Windows,22:0e:21:72:14:9b,LAP-PWALKER1187,U01188,SW041,Gi1/0/27,10
D001189,laptop,Windows,2e:4f:51:e3:8f:4f,LAP-JSCOTT1188,U01189,SW061,Gi1/0/19,20
D001190,laptop,Windows,0a:ca:c2:0e:dc:b1,LAP-JWALKER1189,U01190,SW043,Gi1/0/12,50
D001191,laptop,Windows,ee:dc:0b:46:59:e6,LAP-CCLARK1190,U01191,SW086,Gi1/0/34,50
D001192,laptop,Windows,3e:a8:c4:64:ef:2e,LAP-NFLORES1191,U01192,SW061,Gi1/0/39,20
D001193,laptop,Windows,16:8f:c7:e9:6b:07,LAP-TGONZALEZ119,U01193,SW027,Gi1/0/10,10
D001194,laptop,Windows,0e:17:d9:20:a0:8a,LAP-ATAYLOR1193,U01194,SW081,Gi1/0/24,60
D001195,laptop,Windows,26:fa:82:7c:f1:87,LAP-ETORRES1194,U01195,SW090,Gi1/0/43,50
D001196,laptop,Windows,de:12:30:d1:c2:2f,LAP-DGONZALEZ119,U01196,SW008,Gi1/0/48,40
D001197,laptop,Windows,c6:ea:e1:b6:c9:75,LAP-LLOPEZ1196,U01197,SW088,Gi1/0/22,60
D001198,laptop,Windows,86:98:f2:ac:8a:29,LAP-AMILLER1197,U01198,SW074,Gi1/0/43,30
D001199,laptop,Windows,de:fa:fc:23:6a:b9,LAP-PLOPEZ1198,U01199,SW094,Gi1/0/42,10
D001200,laptop,Windows,8a:aa:c7:7a:21:a9,LAP-JWHITE1199,U01200,SW093,Gi1/0/14,10
D001201,laptop,Windows,42:c7:94:66:37:fb,LAP-JSCOTT1200,U01201,SW006,Gi1/0/22,60
D001202,laptop,Windows,2e:05:7f:ce:39:07,LAP-AGARCIA1201,U01202,SW043,Gi1/0/6,40
D001203,laptop,Windows,1e:27:a2:26:74:2f,LAP-MRAMIREZ1202,U01203,SW008,Gi1/0/1,50
D001204,laptop,Windows,36:0e:54:70:81:8e,LAP-LWALKER1203,U01204,SW004,Gi1/0/30,30
D001205,laptop,Windows,a6:a7:83:64:e2:a5,LAP-RSCOTT1204,U01205,SW094,Gi1/0/1,10
D001206,laptop,Windows,a2:37:80:fa:33:98,LAP-AWALKER1205,U01206,SW024,Gi1/0/16,50
D001207,laptop,Windows,c6:0d:58:b4:71:eb,LAP-TMILLER1206,U01207,SW007,Gi1/0/9,50
D001208,laptop,Windows,be:2b:78:3f:06:a0,LAP-CMARTIN1207,U01208,SW096,Gi1/0/13,50
D001209,laptop,Windows,d6:f5:53:1b:4f:ec,LAP-SHILL1208,U01209,SW040,Gi1/0/12,40
D001210,laptop,Windows,96:99:0e:a3:50:60,LAP-ETORRES1209,U01210,SW012,Gi1/0/27,50
D001211,laptop,Windows,e6:fa:18:1c:c9:c9,LAP-AHARRIS1210,U01211,SW025,Gi1/0/38,20
D001212,laptop,Windows,de:cd:9f:04:c3:2e,LAP-AHILL1211,U01212,SW004,Gi1/0/26,20
D001213,laptop,Windows,ee:95:b4:c8:3e:d9,LAP-PCLARK1212,U01213,SW072,Gi1/0/37,10
D001214,laptop,Windows,82:5d:b9:ce:23:af,LAP-KWILLIAMS121,U01214,SW095,Gi1/0/26,20
D001215,laptop,Windows,9e:a7:06:b5:1c:2f,LAP-RTORRES1214,U01215,SW039,Gi1/0/34,30
D001216,laptop,Windows,e6:6c:6d:01:b7:aa,LAP-CMILLER1215,U01216,SW090,Gi1/0/15,30
D001217,laptop,Windows,96:d2:22:71:e5:6c,LAP-STHOMAS1216,U01217,SW035,Gi1/0/16,30
D001218,laptop,Windows,32:9b:fe:74:d7:39,LAP-RMARTINEZ121,U01218,SW045,Gi1/0/8,30
D001219,laptop,Windows,16:76:e0:6c:5c:c5,LAP-ALEWIS1218,U01219,SW021,Gi1/0/25,20
D001220,laptop,Windows,1a:23:86:cc:6b:6a,LAP-PJOHNSON1219,U01220,SW002,Gi1/0/9,50
D001221,laptop,Windows,5e:24:0e:04:e0:6b,LAP-MSANCHEZ1220,U01221,SW017,Gi1/0/31,30
D001222,laptop,Windows,e2:68:08:cb:32:dc,LAP-SWRIGHT1221,U01222,SW061,Gi1/0/35,40
D001223,laptop,Windows,52:63:81:5c:66:f4,LAP-LYOUNG1222,U01223,SW010,Gi1/0/43,40
D001224,laptop,Windows,06:7f:a7:b9:2a:db,LAP-RGONZALEZ122,U01224,SW084,Gi1/0/23,30
D001225,laptop,Windows,c6:6c:c7:00:cb:df,LAP-ASCOTT1224,U01225,SW094,Gi1/0/48,40
D001226,laptop,Windows,ae:ab:83:e8:77:87,LAP-MANDERSON122,U01226,SW028,Gi1/0/23,30
D001227,laptop,Windows,be:fc:d8:57:e9:83,LAP-KRAMIREZ1226,U01227,SW027,Gi1/0/35,30
D001228,laptop,Windows,22:42:02:aa:c0:97,LAP-DLEE1227,U01228,SW017,Gi1/0/47,40
D001229,laptop,Windows,6e:a3:67:6d:87:30,LAP-KWILLIAMS122,U01229,SW040,Gi1/0/26,50
D001230,laptop,Windows,32:65:98:21:23:ac,LAP-JSMITH1229,U01230,SW093,Gi1/0/45,60
D001231,laptop,Windows,02:fb:45:66:c6:65,LAP-QDAVIS1230,U01231,SW039,Gi1/0/28,10
D001232,laptop,Windows,4a:cf:a9:db:ee:48,LAP-SNGUYEN1231,U01232,SW080,Gi1/0/4,20
D001233,laptop,Windows,6a:c6:52:b3:0d:89,LAP-EHILL1232,U01233,SW032,Gi1/0/24,10
D001234,laptop,Windows,36:90:da:d3:73:e5,LAP-MTAYLOR1233,U01234,SW043,Gi1/0/39,10
D001235,laptop,Windows,1a:af:7b:66:b7:52,LAP-AHILL1234,U01235,SW049,Gi1/0/32,50
D001236,laptop,Windows,1a:3c:3c:79:05:66,LAP-HJOHNSON1235,U01236,SW093,Gi1/0/12,20
D001237,laptop,Windows,76:89:50:a9:2a:a8,LAP-AHILL1236,U01237,SW049,Gi1/0/14,20
D001238,laptop,Windows,0e:6e:6e:fb:cb:e3,LAP-LMARTINEZ123,U01238,SW063,Gi1/0/35,20
D001239,laptop,Windows,02:6a:e8:27:b3:d9,LAP-DJOHNSON1238,U01239,SW088,Gi1/0/39,60
D001240,laptop,Windows,fa:4e:eb:89:b7:fb,LAP-CWALKER1239,U01240,SW096,Gi1/0/9,40
D001241,laptop,Windows,42:dc:a8:cc:70:b3,LAP-QTHOMAS1240,U01241,SW092,Gi1/0/22,10
D001242,laptop,Windows,ae:13:b4:f7:b1:f0,LAP-NLOPEZ1241,U01242,SW011,Gi1/0/7,60
D001243,laptop,Windows,5a:0a:06:6d:81:1d,LAP-CWALKER1242,U01243,SW011,Gi1/0/15,60
D001244,laptop,Windows,d6:a4:9c:14:47:04,LAP-CWILSON1243,U01244,SW042,Gi1/0/46,50
D001245,laptop,Windows,0a:3e:0d:2a:19:c4,LAP-HWALKER1244,U01245,SW036,Gi1/0/2,30
D001246,laptop,Windows,d2:b2:6f:bb:c7:42,LAP-LDAVIS1245,U01246,SW072,Gi1/0/27,60
D001247,laptop,Windows,8e:f2:1e:1e:78:2f,LAP-EBROWN1246,U01247,SW042,Gi1/0/22,10
D001248,laptop,Windows,12:ae:dc:0f:9b:37,LAP-QGONZALEZ124,U01248,SW040,Gi1/0/17,10
D001249,laptop,Windows,0a:ac:bd:dd:fa:a3,LAP-AHARRIS1248,U01249,SW010,Gi1/0/44,50
D001250,laptop,Windows,be:2d:17:eb:14:06,LAP-MRODRIGUEZ12,U01250,SW035,Gi1/0/43,20
D001251,laptop,Windows,76:32:fe:63:e0:73,LAP-QGARCIA1250,U01251,SW059,Gi1/0/2,10
D001252,laptop,Windows,8a:53:33:b3:74:a3,LAP-CROBINSON125,U01252,SW073,Gi1/0/14,10
D001253,laptop,Windows,4e:3d:cb:3b:ee:83,LAP-HMARTIN1252,U01253,SW017,Gi1/0/12,30
D001254,laptop,Windows,12:fb:da:30:0c:6c,LAP-HMOORE1253,U01254,SW063,Gi1/0/4,40
D001255,laptop,Windows,22:99:86:b5:c9:f5,LAP-JMARTINEZ125,U01255,SW059,Gi1/0/25,30
D001256,laptop,Windows,ba:c4:1b:3b:4e:e2,LAP-KSMITH1255,U01256,SW028,Gi1/0/19,30
D001257,laptop,Windows,86:dc:b7:80:ff:43,LAP-HWILLIAMS125,U01257,SW092,Gi1/0/20,10
D001258,laptop,Windows,3a:3a:7e:b3:ae:84,LAP-LRAMIREZ1257,U01258,SW043,Gi1/0/34,20
D001259,laptop,Windows,ca:74:f8:6c:c0:1f,LAP-SBROWN1258,U01259,SW027,Gi1/0/47,60
D001260,laptop,Windows,ea:9b:d8:66:7b:3c,LAP-JMARTINEZ125,U01260,SW074,Gi1/0/32,20
D001261,laptop,Windows,82:31:03:84:a3:2f,LAP-RTORRES1260,U01261,SW019,Gi1/0/30,30
D001262,laptop,Windows,2a:f5:2a:e5:31:b0,LAP-OWILSON1261,U01262,SW065,Gi1/0/23,60
D001263,laptop,Windows,96:5f:1c:f5:cc:cc,LAP-JROBINSON126,U01263,SW072,Gi1/0/20,10
D001264,laptop,Windows,66:1b:d3:c4:5d:a7,LAP-QWILSON1263,U01264,SW045,Gi1/0/25,10
D001265,laptop,Windows,d6:4b:d6:05:7c:21,LAP-CNGUYEN1264,U01265,SW020,Gi1/0/13,60
D001266,laptop,Windows,fa:33:e5:80:a8:d3,LAP-AALLEN1265,U01266,SW025,Gi1/0/26,20
D001267,laptop,Windows,ea:74:de:19:59:b5,LAP-HJACKSON1266,U01267,SW021,Gi1/0/19,20
D001268,laptop,Windows,9a:7a:41:80:e2:11,LAP-MRAMIREZ1267,U01268,SW012,Gi1/0/18,30
D001269,laptop,Windows,4a:c7:68:4c:26:20,LAP-ATAYLOR1268,U01269,SW100,Gi1/0/42,10
D001270,laptop,Windows,a2:1f:c9:57:4d:74,LAP-HNGUYEN1269,U01270,SW087,Gi1/0/4,30
D001271,laptop,Windows,56:ee:98:a4:ba:66,LAP-JANDERSON127,U01271,SW053,Gi1/0/40,10
D001272,laptop,Windows,6e:a6:07:e4:b1:ee,LAP-EKING1271,U01272,SW084,Gi1/0/8,50
D001273,laptop,Windows,b2:eb:27:1f:ca:8a,LAP-JHARRIS1272,U01273,SW069,Gi1/0/19,60
D001274,laptop,Windows,82:66:41:67:0b:86,LAP-RSANCHEZ1273,U01274,SW064,Gi1/0/35,40
D001275,laptop,Windows,5a:4a:0e:16:7f:5e,LAP-MANDERSON127,U01275,SW075,Gi1/0/44,20
D001276,laptop,Windows,56:1c:f1:91:71:4f,LAP-SKING1275,U01276,SW059,Gi1/0/39,50
D001277,laptop,Windows,d2:bc:0c:dc:e1:c9,LAP-OROBINSON127,U01277,SW057,Gi1/0/35,40
D001278,laptop,Windows,12:96:52:64:f8:8f,LAP-HALLEN1277,U01278,SW013,Gi1/0/19,60
D001279,laptop,Windows,ca:fe:10:8d:fb:7e,LAP-CALLEN1278,U01279,SW063,Gi1/0/18,60
D001280,laptop,Windows,96:cf:b8:32:7c:8b,LAP-MMILLER1279,U01280,SW043,Gi1/0/16,30
D001281,laptop,Windows,b6:cf:93:b8:de:93,LAP-MSCOTT1280,U01281,SW024,Gi1/0/41,60
D001282,laptop,Windows,3a:4f:8a:97:b4:d0,LAP-CKING1281,U01282,SW048,Gi1/0/30,60
D001283,laptop,Windows,e6:4f:48:08:a2:b0,LAP-NMARTINEZ128,U01283,SW086,Gi1/0/4,40
D001284,laptop,Windows,82:57:73:e2:0c:40,LAP-SFLORES1283,U01284,SW045,Gi1/0/2,40
D001285,laptop,Windows,de:d1:b3:23:ff:b0,LAP-APEREZ1284,U01285,SW048,Gi1/0/6,30
D001286,laptop,Windows,76:89:a8:36:40:e4,LAP-KGONZALEZ128,U01286,SW024,Gi1/0/28,60
D001287,laptop,Windows,b2:56:95:29:15:bd,LAP-ARODRIGUEZ12,U01287,SW083,Gi1/0/48,10
D001288,laptop,Windows,76:e2:28:3b:6c:db,LAP-DANDERSON128,U01288,SW012,Gi1/0/23,30
D001289,laptop,Windows,6a:2b:1e:e2:c0:a1,LAP-AJOHNSON1288,U01289,SW086,Gi1/0/12,10
D001290,laptop,Windows,92:01:dc:e9:40:fd,LAP-LRAMIREZ1289,U01290,SW095,Gi1/0/22,10
D001291,laptop,Windows,0a:b1:73:6d:e9:6e,LAP-OLEWIS1290,U01291,SW018,Gi1/0/34,60
D001292,laptop,Windows,9e:98:d6:53:0d:4e,LAP-HCLARK1291,U01292,SW057,Gi1/0/1,40
D001293,laptop,Windows,06:f9:32:83:73:65,LAP-RPEREZ1292,U01293,SW061,Gi1/0/32,30
D001294,laptop,Windows,d2:8c:f5:e1:1d:cc,LAP-CANDERSON129,U01294,SW090,Gi1/0/46,60
D001295,laptop,Windows,ce:c5:67:57:97:c6,LAP-ALEWIS1294,U01295,SW034,Gi1/0/45,10
D001296,laptop,Windows,32:1c:d2:42:25:96,LAP-AWRIGHT1295,U01296,SW070,Gi1/0/9,60
D001297,laptop,Windows,c2:c5:75:c8:9d:bc,LAP-ABROWN1296,U01297,SW010,Gi1/0/48,30
D001298,laptop,Windows,02:04:1f:08:ee:cf,LAP-PTHOMAS1297,U01298,SW084,Gi1/0/6,10
D001299,laptop,Windows,5a:d9:b3:cd:f4:da,LAP-CFLORES1298,U01299,SW079,Gi1/0/23,20
D001300,laptop,Windows,c2:93:a5:8f:bc:f2,LAP-CWRIGHT1299,U01300,SW021,Gi1/0/19,30
D001301,laptop,Windows,6a:b6:4e:63:bc:67,LAP-HFLORES1300,U01301,SW013,Gi1/0/33,50
D001302,laptop,Windows,26:22:37:7f:fe:a7,LAP-MDAVIS1301,U01302,SW011,Gi1/0/38,60
D001303,laptop,Windows,7e:99:20:9c:56:99,LAP-EJACKSON1302,U01303,SW086,Gi1/0/30,10
D001304,laptop,Windows,3e:ea:ae:da:6b:39,LAP-EGARCIA1303,U01304,SW064,Gi1/0/37,30
D001305,laptop,Windows,fe:59:70:28:3b:de,LAP-OWRIGHT1304,U01305,SW037,Gi1/0/48,30
D001306,laptop,Windows,da:ad:b9:6e:a4:4f,LAP-CLEE1305,U01306,SW056,Gi1/0/25,40
D001307,laptop,Windows,f6:78:56:2f:ef:35,LAP-AMARTINEZ130,U01307,SW057,Gi1/0/28,40
D001308,laptop,Windows,e2:ab:87:32:72:2f,LAP-TBROWN1307,U01308,SW010,Gi1/0/27,60
D001309,laptop,Windows,32:b7:4d:d5:1d:ad,LAP-RROBINSON130,U01309,SW043,Gi1/0/13,20
D001310,laptop,Windows,a6:4f:9d:ff:ed:a6,LAP-IALLEN1309,U01310,SW063,Gi1/0/22,30
D001311,laptop,Windows,02:d0:c8:93:59:74,LAP-ESCOTT1310,U01311,SW063,Gi1/0/27,20
D001312,laptop,Windows,42:97:d6:7a:dd:4d,LAP-RHILL1311,U01312,SW018,Gi1/0/2,20
D001313,laptop,Windows,9e:22:f3:15:6c:97,LAP-QALLEN1312,U01313,SW095,Gi1/0/19,30
D001314,laptop,Windows,b2:a3:bc:0c:08:6f,LAP-MYOUNG1313,U01314,SW011,Gi1/0/14,10
D001315,laptop,Windows,3a:72:1b:fa:32:7d,LAP-AALLEN1314,U01315,SW088,Gi1/0/32,50
D001316,laptop,Windows,e2:e3:d3:67:0d:13,LAP-MFLORES1315,U01316,SW099,Gi1/0/19,30
D001317,laptop,Windows,5a:7b:94:5c:0c:f6,LAP-OJACKSON1316,U01317,SW079,Gi1/0/7,30
D001318,laptop,Windows,66:6a:2c:95:89:61,LAP-PWALKER1317,U01318,SW057,Gi1/0/27,40
D001319,laptop,Windows,b6:a6:2c:b9:28:e3,LAP-AALLEN1318,U01319,SW019,Gi1/0/23,40
D001320,laptop,Windows,8a:5b:fa:6a:22:27,LAP-LJONES1319,U01320,SW034,Gi1/0/32,60
D001321,laptop,Windows,8e:16:dd:5c:09:8f,LAP-SRAMIREZ1320,U01321,SW056,Gi1/0/36,40
D001322,laptop,Windows,7e:c9:78:45:9e:67,LAP-LWILSON1321,U01322,SW010,Gi1/0/48,50
D001323,laptop,Windows,a6:44:16:49:9a:32,LAP-QGARCIA1322,U01323,SW074,Gi1/0/30,50
D001324,laptop,Windows,fa:c5:2d:3a:e3:10,LAP-EMILLER1323,U01324,SW094,Gi1/0/25,10
D001325,laptop,Windows,2a:fe:7e:74:da:84,LAP-TJONES1324,U01325,SW078,Gi1/0/14,50
D001326,laptop,Windows,66:1a:e8:f6:69:9b,LAP-LSCOTT1325,U01326,SW096,Gi1/0/33,50
D001327,laptop,Windows,aa:dd:65:e6:0b:75,LAP-JWALKER1326,U01327,SW046,Gi1/0/20,40
D001328,laptop,Windows,42:71:ef:2a:4a:fb,LAP-IJONES1327,U01328,SW025,Gi1/0/47,10
D001329,laptop,Windows,86:97:b3:df:18:d7,LAP-RSANCHEZ1328,U01329,SW004,Gi1/0/33,10
D001330,laptop,Windows,4e:ba:3c:82:c2:2d,LAP-RCLARK1329,U01330,SW042,Gi1/0/14,10
D001331,laptop,Windows,4e:91:66:08:8d:87,LAP-ALEE1330,U01331,SW012,Gi1/0/46,50
D001332,laptop,Windows,76:1f:4f:09:21:59,LAP-SHARRIS1331,U01332,SW066,Gi1/0/22,40
D001333,laptop,Windows,62:bc:60:68:36:17,LAP-RTORRES1332,U01333,SW083,Gi1/0/30,30
D001334,laptop,Windows,ca:35:d2:ea:6a:f9,LAP-ELEE1333,U01334,SW011,Gi1/0/35,40
D001335,laptop,Windows,16:62:31:be:d5:da,LAP-ICLARK1334,U01335,SW053,Gi1/0/32,30
D001336,laptop,Windows,26:b3:a2:0f:b0:a6,LAP-ATHOMPSON133,U01336,SW055,Gi1/0/28,20
D001337,laptop,Windows,72:dc:c3:9d:48:7c,LAP-STHOMAS1336,U01337,SW031,Gi1/0/36,50
D001338,laptop,Windows,c2:e1:50:f7:ec:63,LAP-PSCOTT1337,U01338,SW021,Gi1/0/43,30
D001339,laptop,Windows,aa:26:f5:23:54:14,LAP-ITAYLOR1338,U01339,SW075,Gi1/0/8,40
D001340,laptop,Windows,8e:4b:d7:50:95:3a,LAP-EYOUNG1339,U01340,SW023,Gi1/0/28,60
D001341,laptop,Windows,c6:4c:e2:f4:8f:e4,LAP-QHARRIS1340,U01341,SW005,Gi1/0/30,60
D001342,laptop,Windows,26:91:2a:9a:4a:6d,LAP-CRAMIREZ1341,U01342,SW063,Gi1/0/45,50
D001343,laptop,Windows,c6:36:99:06:ab:a9,LAP-CWALKER1342,U01343,SW008,Gi1/0/28,60
D001344,laptop,Windows,0a:b6:56:2b:8a:a5,LAP-RROBINSON134,U01344,SW031,Gi1/0/8,30
D001345,laptop,Windows,ce:df:78:cf:7d:6c,LAP-NTHOMPSON134,U01345,SW009,Gi1/0/37,30
D001346,laptop,Windows,8e:21:14:6c:53:a8,LAP-CHARRIS1345,U01346,SW057,Gi1/0/39,60
D001347,laptop,Windows,ea:37:a7:5c:9c:0d,LAP-CLEE1346,U01347,SW021,Gi1/0/41,60
D001348,laptop,Windows,8e:3b:04:d9:57:39,LAP-AWILSON1347,U01348,SW025,Gi1/0/11,10
D001349,laptop,Windows,ae:4c:b9:49:c8:f2,LAP-RROBINSON134,U01349,SW039,Gi1/0/8,10
D001350,laptop,Windows,a6:bb:e3:34:e2:05,LAP-ESCOTT1349,U01350,SW049,Gi1/0/3,20
D001351,laptop,Windows,12:52:87:f2:7e:31,LAP-SLEWIS1350,U01351,SW075,Gi1/0/21,50
D001352,laptop,Windows,2a:f8:db:65:c6:f7,LAP-TWALKER1351,U01352,SW095,Gi1/0/6,20
D001353,laptop,Windows,aa:d1:ab:d5:95:e9,LAP-JKING1352,U01353,SW063,Gi1/0/37,60
D001354,laptop,Windows,e2:52:dc:4c:6d:67,LAP-AANDERSON135,U01354,SW048,Gi1/0/28,20
D001355,laptop,Windows,a6:17:72:20:d6:b0,LAP-KWILLIAMS135,U01355,SW061,Gi1/0/16,20
D001356,laptop,Windows,76:e4:ae:5d:3b:c5,LAP-CWILSON1355,U01356,SW050,Gi1/0/14,10
D001357,laptop,Windows,ca:98:57:27:cd:0c,LAP-AWALKER1356,U01357,SW002,Gi1/0/22,60
D001358,laptop,Windows,7a:fd:69:fc:c2:0a,LAP-DALLEN1357,U01358,SW049,Gi1/0/7,20
D001359,laptop,Windows,ee:53:75:c4:bd:94,LAP-ALEE1358,U01359,SW078,Gi1/0/20,50
D001360,laptop,Windows,a2:22:77:76:f0:bf,LAP-HYOUNG1359,U01360,SW088,Gi1/0/31,40
D001361,laptop,Windows,2e:c5:27:e2:9b:bb,LAP-AWILLIAMS136,U01361,SW010,Gi1/0/23,10
D001362,laptop,Windows,4a:f3:26:ec:15:29,LAP-MSANCHEZ1361,U01362,SW072,Gi1/0/24,20
D001363,laptop,Windows,ba:38:1c:2a:3c:b9,LAP-ARAMIREZ1362,U01363,SW011,Gi1/0/40,10
D001364,laptop,Windows,72:11:dd:12:76:d2,LAP-NLEE1363,U01364,SW005,Gi1/0/19,10
D001365,laptop,Windows,0e:00:80:2f:2f:f1,LAP-NLEWIS1364,U01365,SW006,Gi1/0/6,50
D001366,laptop,Windows,02:64:9f:89:41:6a,LAP-RMARTIN1365,U01366,SW012,Gi1/0/26,40
D001367,laptop,Windows,f6:f4:cb:59:44:1d,LAP-CLEE1366,U01367,SW009,Gi1/0/9,10
D001368,laptop,Windows,16:7f:24:c5:4b:59,LAP-NHARRIS1367,U01368,SW061,Gi1/0/42,30
D001369,laptop,Windows,ae:10:65:3c:d6:ae,LAP-CYOUNG1368,U01369,SW094,Gi1/0/8,20
D001370,laptop,Windows,4a:63:cb:73:43:ce,LAP-MMARTINEZ136,U01370,SW079,Gi1/0/35,40
D001371,laptop,Windows,6e:cd:33:1e:4d:5d,LAP-LGONZALEZ137,U01371,SW076,Gi1/0/22,10
D001372,laptop,Windows,ba:f5:de:ac:ee:68,LAP-STAYLOR1371,U01372,SW012,Gi1/0/24,20
D001373,laptop,Windows,0e:3d:74:4a:82:94,LAP-LRODRIGUEZ13,U01373,SW096,Gi1/0/43,50
D001374,laptop,Windows,e2:71:df:c1:5b:ee,LAP-RWILSON1373,U01374,SW050,Gi1/0/40,50
D001375,laptop,Windows,ae:a5:21:cf:c2:2b,LAP-OANDERSON137,U01375,SW005,Gi1/0/9,60
D001376,laptop,Windows,62:d1:78:f9:6a:38,LAP-JGONZALEZ137,U01376,SW066,Gi1/0/42,60
D001377,laptop,Windows,8a:39:d2:e2:00:ca,LAP-DTAYLOR1376,U01377,SW074,Gi1/0/16,50
D001378,laptop,Windows,c6:b4:1e:6b:48:0f,LAP-ILEE1377,U01378,SW040,Gi1/0/19,20
D001379,laptop,Windows,52:31:56:6d:9b:c5,LAP-JRAMIREZ1378,U01379,SW075,Gi1/0/40,50
D001380,laptop,Windows,82:d5:0d:d0:50:88,LAP-EGONZALEZ137,U01380,SW073,Gi1/0/8,40
D001381,laptop,Windows,ce:2f:ff:95:40:b8,LAP-NKING1380,U01381,SW061,Gi1/0/20,60
D001382,laptop,Windows,ee:5f:80:50:cb:09,LAP-CMARTIN1381,U01382,SW035,Gi1/0/6,50
D001383,laptop,Windows,72:27:b0:e2:77:3b,LAP-PLEWIS1382,U01383,SW100,Gi1/0/28,50
D001384,laptop,Windows,ee:c0:ac:e5:88:45,LAP-RJONES1383,U01384,SW064,Gi1/0/31,40
D001385,laptop,Windows,42:0a:e1:3d:d1:ea,LAP-EMILLER1384,U01385,SW045,Gi1/0/28,50
D001386,laptop,Windows,a2:84:6a:27:0d:cc,LAP-AJACKSON1385,U01386,SW080,Gi1/0/45,20
D001387,laptop,Windows,76:f6:39:16:01:d3,LAP-AANDERSON138,U01387,SW024,Gi1/0/35,10
D001388,laptop,Windows,42:a0:4b:ae:d1:d8,LAP-JMARTIN1387,U01388,SW097,Gi1/0/2,20
D001389,laptop,Windows,76:74:09:7e:54:48,LAP-AMILLER1388,U01389,SW076,Gi1/0/10,40
D001390,laptop,Windows,8a:0d:f4:75:fc:05,LAP-JJACKSON1389,U01390,SW066,Gi1/0/24,40
D001391,laptop,Windows,0a:6a:7f:29:25:b9,LAP-NRAMIREZ1390,U01391,SW027,Gi1/0/22,30
D001392,laptop,Windows,c2:e3:c4:2e:3a:75,LAP-RROBINSON139,U01392,SW036,Gi1/0/10,30
D001393,laptop,Windows,6e:c7:c6:25:82:df,LAP-CMARTINEZ139,U01393,SW096,Gi1/0/26,20
D001394,laptop,Windows,a6:e7:b4:e1:66:d4,LAP-AWILSON1393,U01394,SW075,Gi1/0/26,60
D001395,laptop,Windows,fa:ec:9e:25:3a:6b,LAP-LPEREZ1394,U01395,SW011,Gi1/0/22,20
D001396,laptop,Windows,2a:b0:13:a1:a7:54,LAP-ALEE1395,U01396,SW083,Gi1/0/42,10
D001397,laptop,Windows,b2:84:cf:11:3d:73,LAP-CYOUNG1396,U01397,SW012,Gi1/0/19,10
D001398,laptop,Windows,de:0f:d8:9b:ce:8a,LAP-OTHOMAS1397,U01398,SW041,Gi1/0/38,10
D001399,laptop,Windows,ae:b8:ef:d7:ab:7e,LAP-OCLARK1398,U01399,SW041,Gi1/0/34,60
D001400,laptop,Windows,36:f6:11:e2:95:b4,LAP-JSCOTT1399,U01400,SW037,Gi1/0/47,30
D001401,laptop,Windows,4e:33:3d:ec:6a:f1,LAP-MLOPEZ1400,U01401,SW049,Gi1/0/31,50
D001402,laptop,Windows,5a:3c:55:cf:73:25,LAP-LALLEN1401,U01402,SW015,Gi1/0/24,30
D001403,laptop,Windows,3e:76:51:1c:ba:bf,LAP-RWILSON1402,U01403,SW069,Gi1/0/1,60
D001404,laptop,Windows,56:2c:f1:76:fb:c0,LAP-MWILSON1403,U01404,SW072,Gi1/0/32,40
D001405,laptop,Windows,a2:90:54:27:e0:6d,LAP-ECLARK1404,U01405,SW088,Gi1/0/26,20
D001406,laptop,Windows,b6:6e:7b:a6:94:c1,LAP-LHARRIS1405,U01406,SW043,Gi1/0/44,10
