device_id,mac,ip,vlan,switch_id,interface,lease_start,lease_end,assignment_type
D000678,52:e4:53:48:bf:aa,10.4.50.182,50,SW094,Gi1/0/10,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000679,da:75:72:a5:93:9a,10.4.20.175,20,SW053,Gi1/0/39,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000680,8a:f7:e0:c7:54:7d,10.5.40.87,40,SW027,Gi1/0/21,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000681,ee:55:2b:2c:1b:6b,10.7.20.87,20,SW040,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000682,e6:f9:46:51:87:23,10.8.30.137,30,SW002,Gi1/0/9,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000683,6a:33:18:8d:9b:b0,10.2.40.16,40,SW072,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000684,c6:c0:cf:8b:7d:c9,10.10.10.38,10,SW064,Gi1/0/2,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000685,de:54:0d:b4:17:3a,10.6.30.143,30,SW017,Gi1/0/32,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000686,e6:6c:7e:90:9a:2f,10.7.60.198,60,SW049,Gi1/0/22,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000687,62:a4:ca:09:ad:0e,10.7.60.101,60,SW075,Gi1/0/6,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000688,6a:4d:68:93:d6:f8,10.10.60.88,60,SW081,Gi1/0/16,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000689,3a:e0:6c:af:9d:7c,10.10.50.178,50,SW081,Gi1/0/2,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000690,2e:68:5c:b9:8e:7e,10.1.50.52,50,SW010,Gi1/0/5,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000691,da:d4:8a:55:66:c9,10.9.40.33,40,SW037,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000692,ba:e4:72:6f:18:74,10.8.40.187,40,SW062,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000693,36:c5:4f:d6:a6:3c,10.6.20.128,20,SW011,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000694,12:0d:88:e1:b3:7c,10.9.40.32,40,SW019,Gi1/0/6,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000695,86:e3:5c:9a:2a:a1,10.3.40.162,40,SW096,Gi1/0/29,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000696,b6:aa:50:9e:16:06,10.4.10.238,10,SW053,Gi1/0/31,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000697,36:dd:b9:a4:12:e9,10.10.20.95,20,SW061,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000698,de:d6:75:77:92:17,10.8.20.175,20,SW015,Gi1/0/28,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000699,82:2a:ac:54:a0:96,10.5.50.178,50,SW065,Gi1/0/14,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000700,f2:6c:2b:b3:1f:41,10.9.30.187,30,SW093,Gi1/0/47,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000701,0e:0f:9c:70:dd:b7,10.3.20.123,20,SW097,Gi1/0/12,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000702,a2:e4:2f:dc:b9:e5,10.2.50.29,50,SW018,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000703,b6:ef:e9:99:ea:c1,10.6.40.40,40,SW021,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000704,a2:e2:3f:d3:ae:d0,10.10.40.145,40,SW061,Gi1/0/12,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000705,ba:32:c1:0e:6d:20,10.5.30.133,30,SW091,Gi1/0/44,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000706,0e:63:8b:fe:5c:d8,10.8.30.17,30,SW002,Gi1/0/31,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000707,6e:ab:41:71:f9:38,10.2.40.66,40,SW023,Gi1/0/44,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000708,96:9c:02:83:7b:69,10.8.20.88,20,SW015,Gi1/0/27,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000709,8e:62:27:04:95:e2,10.5.60.205,60,SW082,Gi1/0/47,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000710,a2:90:e0:f7:b3:61,10.7.60.183,60,SW049,Gi1/0/39,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000711,4e:87:22:c6:66:e5,10.7.60.216,60,SW075,Gi1/0/39,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000712,5a:e3:43:4e:c5:1a,10.9.50.61,50,SW006,Gi1/0/9,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000713,7a:32:b5:5b:ff:69,10.8.10.219,10,SW013,Gi1/0/39,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000714,86:64:9b:99:2b:ad,10.1.50.177,50,SW056,Gi1/0/15,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000715,3e:7c:6d:65:29:51,10.2.20.21,20,SW041,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000716,ce:90:9c:8d:87:e8,10.2.30.142,30,SW018,Gi1/0/1,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000717,4e:12:01:97:0e:fd,10.8.30.72,30,SW025,Gi1/0/3,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000718,32:19:ef:ba:15:7b,10.5.30.228,30,SW076,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000719,86:51:f3:e2:aa:c1,10.5.50.116,50,SW004,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000720,7a:7b:7b:59:a0:fb,10.9.40.129,40,SW090,Gi1/0/16,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000721,9a:c5:13:e7:ad:3d,10.8.40.235,40,SW015,Gi1/0/23,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000722,96:43:6d:db:ef:69,10.6.20.82,20,SW079,Gi1/0/12,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000723,fa:14:63:2f:06:65,10.5.50.159,50,SW065,Gi1/0/36,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000724,02:31:13:90:25:5e,10.7.30.219,30,SW008,Gi1/0/30,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000725,66:77:73:6b:09:a4,10.7.50.146,50,SW080,Gi1/0/32,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000726,b6:59:dc:2a:a0:bb,10.7.30.124,30,SW049,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000727,6a:01:e7:26:4a:78,10.5.40.83,40,SW031,Gi1/0/2,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000728,aa:79:24:00:81:e3,10.6.50.79,50,SW011,Gi1/0/3,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000729,36:b0:6a:bb:a3:c0,10.10.40.210,40,SW012,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000730,56:34:67:79:62:3d,10.7.30.109,30,SW040,Gi1/0/12,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000731,5e:76:11:ed:31:d6,10.5.50.89,50,SW030,Gi1/0/30,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000732,2e:95:71:23:38:e1,10.1.10.116,10,SW087,Gi1/0/41,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000733,0e:71:44:dd:bb:3b,10.1.60.24,60,SW056,Gi1/0/14,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000734,06:71:99:2c:80:87,10.9.30.63,30,SW006,Gi1/0/29,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000735,46:d6:4a:5e:ff:95,10.5.60.227,60,SW091,Gi1/0/45,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000736,06:a3:63:2d:54:a6,10.8.40.201,40,SW025,Gi1/0/23,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000737,1a:4a:c6:ad:f2:e2,10.4.10.224,10,SW063,Gi1/0/10,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000738,66:dc:d3:a3:5b:bd,10.8.40.206,40,SW086,Gi1/0/24,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000739,0e:11:0d:1a:9f:94,10.5.40.18,40,SW070,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000740,ae:59:f7:af:e9:91,10.7.60.116,60,SW040,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000741,9e:06:79:a0:a8:3f,10.8.60.41,60,SW002,Gi1/0/44,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000742,46:dd:67:04:8a:6a,10.2.20.14,20,SW023,Gi1/0/2,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000743,a6:6e:5c:d2:0a:e0,10.8.50.68,50,SW059,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000744,16:64:9b:a8:66:25,10.3.40.34,40,SW096,Gi1/0/8,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000745,66:cf:a6:79:06:7a,10.5.30.226,30,SW005,Gi1/0/43,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000746,32:26:57:87:66:68,10.8.30.132,30,SW015,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000747,3a:53:0d:3e:39:53,10.1.50.235,50,SW036,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000748,9e:06:47:67:dd:a9,10.5.50.72,50,SW082,Gi1/0/26,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000749,aa:63:f3:bd:a4:f6,10.3.60.131,60,SW097,Gi1/0/32,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000750,c2:21:69:37:97:95,10.2.60.89,60,SW018,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000751,72:99:8a:80:6c:6d,10.10.20.133,20,SW061,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000752,3a:23:c4:4f:bd:9b,10.7.30.137,30,SW098,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000753,5e:14:e5:42:ed:cb,10.2.60.20,60,SW100,Gi1/0/22,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000754,6e:d2:3e:c4:6c:9c,10.10.60.169,60,SW081,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000755,26:59:90:1c:a3:c0,10.10.30.60,30,SW081,Gi1/0/31,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000756,9e:84:09:03:e4:1d,10.9.10.54,10,SW028,Gi1/0/28,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000757,ee:23:32:b9:bd:4f,10.5.20.249,20,SW031,Gi1/0/11,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000758,26:4c:f4:4d:3e:7d,10.7.60.174,60,SW099,Gi1/0/1,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000759,5e:da:2f:b2:39:10,10.10.50.33,50,SW064,Gi1/0/25,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000760,3a:d8:24:b5:24:83,10.10.50.36,50,SW012,Gi1/0/44,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000761,9e:17:d4:13:c7:fe,10.7.50.28,50,SW008,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000762,3e:42:c8:e8:f9:9c,10.4.10.145,10,SW088,Gi1/0/26,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000763,76:5c:ba:0a:25:ef,10.8.40.172,40,SW013,Gi1/0/47,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000764,1e:5f:87:5d:cb:52,10.5.50.170,50,SW073,Gi1/0/1,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000765,1e:40:8d:4e:e6:56,10.3.10.10,10,SW032,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000766,2a:f4:80:83:92:f1,10.6.40.80,40,SW017,Gi1/0/11,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000767,a2:6e:b2:e5:fe:7c,10.10.20.54,20,SW012,Gi1/0/18,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000768,22:dd:4d:73:bd:e4,10.1.60.210,60,SW056,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000769,82:03:08:2f:d5:e3,10.2.20.44,20,SW083,Gi1/0/11,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000770,b6:64:35:31:b4:0e,10.8.20.199,20,SW002,Gi1/0/14,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000771,da:f1:14:cc:e1:6a,10.2.60.67,60,SW074,Gi1/0/27,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000772,06:de:3d:14:6a:07,10.8.40.221,40,SW059,Gi1/0/2,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000773,f6:0b:57:2b:d8:2f,10.5.60.86,60,SW082,Gi1/0/11,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000774,3a:2b:6c:cb:a1:ed,10.10.40.92,40,SW061,Gi1/0/14,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000775,ae:2a:55:ca:15:6f,10.8.20.138,20,SW013,Gi1/0/5,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000776,fe:46:b6:13:b1:0b,10.7.20.233,20,SW040,Gi1/0/44,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000777,ea:25:62:69:ce:75,10.7.20.117,20,SW099,Gi1/0/22,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000778,9e:95:fd:10:84:0b,10.9.50.126,50,SW084,Gi1/0/29,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000779,ae:97:08:78:f4:a7,10.1.10.102,10,SW036,Gi1/0/28,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000780,9a:89:e9:f3:2d:fb,10.9.50.84,50,SW095,Gi1/0/16,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000781,2e:00:51:30:56:5b,10.8.30.246,30,SW002,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000782,f6:2e:f8:fe:5a:6e,10.5.40.159,40,SW055,Gi1/0/5,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000783,c6:79:cd:51:30:2c,10.7.50.242,50,SW080,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000784,5e:eb:14:a5:7c:c9,10.5.60.222,60,SW070,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000785,96:9b:a8:40:5f:2c,10.2.20.113,20,SW018,Gi1/0/32,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000786,ba:55:25:0b:8a:a2,10.8.60.223,60,SW014,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000787,9e:d9:1d:df:10:98,10.3.60.40,60,SW078,Gi1/0/39,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000788,b6:33:56:ce:cc:4b,10.2.50.68,50,SW100,Gi1/0/1,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000789,96:ea:1e:9c:09:5f,10.7.10.120,10,SW080,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000790,1e:dc:01:03:06:4a,10.4.10.46,10,SW088,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000791,fe:e8:ad:77:59:f3,10.9.10.13,10,SW093,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000792,7a:ae:75:c0:df:6c,10.3.60.117,60,SW096,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000793,0a:85:47:c5:7e:12,10.5.60.25,60,SW082,Gi1/0/29,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000794,da:83:3e:fe:73:e1,10.10.20.235,20,SW081,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000795,6e:27:7e:9b:bd:0c,10.5.40.138,40,SW082,Gi1/0/7,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000796,2a:eb:12:fe:12:dc,10.3.40.241,40,SW032,Gi1/0/15,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000797,2e:f6:c5:3d:3a:6c,10.1.30.163,30,SW056,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000798,b6:e5:71:bc:05:21,10.6.60.76,60,SW021,Gi1/0/47,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000799,d2:74:62:48:59:9f,10.5.60.169,60,SW055,Gi1/0/23,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000800,6a:0c:c8:9a:ae:1a,10.8.20.26,20,SW050,Gi1/0/41,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000801,8a:5f:69:b8:76:83,10.7.40.130,40,SW008,Gi1/0/46,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000802,72:1c:01:2d:d8:2f,10.3.20.180,20,SW009,Gi1/0/31,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000803,7e:be:86:68:cd:b6,10.3.10.117,10,SW097,Gi1/0/24,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000804,d6:cc:1f:c6:95:cf,10.6.60.65,60,SW057,Gi1/0/24,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000805,92:52:fe:f6:e6:88,10.5.60.231,60,SW005,Gi1/0/38,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000806,1e:0e:0e:01:e1:25,10.9.10.60,10,SW037,Gi1/0/16,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000807,8e:25:1b:66:f7:5d,10.9.40.76,40,SW092,Gi1/0/22,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000808,8a:48:cc:e5:e0:18,10.5.20.186,20,SW076,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000809,b6:1a:29:86:5f:b9,10.9.40.72,40,SW084,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000810,02:78:4b:79:38:6e,10.5.20.58,20,SW065,Gi1/0/16,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000811,7a:4b:c6:05:cb:82,10.2.40.44,40,SW074,Gi1/0/5,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000812,0a:6d:46:47:4b:75,10.10.50.198,50,SW024,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000813,6a:3b:94:37:2a:6f,10.1.10.39,10,SW087,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000814,7e:cb:8b:98:a3:e3,10.5.30.232,30,SW076,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000815,96:11:cd:ed:09:a3,10.10.30.45,30,SW024,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000816,7e:ae:b0:da:0e:ad,10.5.30.46,30,SW031,Gi1/0/20,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000817,86:e9:63:27:8a:9e,10.7.60.240,60,SW080,Gi1/0/26,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000818,e6:64:b9:ea:22:01,10.10.60.141,60,SW024,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000819,92:4c:32:8f:8f:30,10.5.40.182,40,SW070,Gi1/0/3,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000820,3e:c3:cd:8f:45:ab,10.2.50.178,50,SW041,Gi1/0/9,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000821,ba:3e:0f:04:88:4a,10.9.30.79,30,SW028,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000822,6e:8e:7c:fb:62:e1,10.8.40.138,40,SW015,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000823,3a:6f:1f:1a:0d:7e,10.7.30.123,30,SW075,Gi1/0/38,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000824,8a:87:a1:c0:11:40,10.6.30.228,30,SW034,Gi1/0/18,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000825,ba:18:1a:ee:e8:d3,10.6.50.213,50,SW057,Gi1/0/34,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000826,fa:8c:b0:63:98:c5,10.8.60.26,60,SW025,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000827,e2:bc:45:86:cb:b3,10.8.30.164,30,SW014,Gi1/0/28,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000828,f2:e4:68:db:94:49,10.5.20.248,20,SW004,Gi1/0/2,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000829,66:d6:6a:be:49:88,10.3.30.118,30,SW096,Gi1/0/26,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000830,ea:6d:35:2b:9d:93,10.5.60.144,60,SW031,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000831,76:df:99:af:92:ad,10.10.50.193,50,SW061,Gi1/0/46,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000832,4e:2c:42:bf:31:de,10.10.20.61,20,SW046,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000833,d6:0a:47:ba:81:0f,10.9.40.78,40,SW037,Gi1/0/46,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000834,c6:68:6d:76:a1:97,10.8.50.161,50,SW086,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000835,b2:b3:dd:a9:09:7d,10.9.30.242,30,SW093,Gi1/0/16,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000836,66:74:37:0f:91:a2,10.2.60.169,60,SW018,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000837,ba:d6:ff:8e:9e:e4,10.5.60.195,60,SW005,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000838,86:c7:9b:27:75:3b,10.6.20.11,20,SW034,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000839,f2:3d:10:01:f9:8a,10.6.40.32,40,SW011,Gi1/0/25,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000840,8a:67:d3:fd:16:d3,10.5.20.210,20,SW005,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000841,7e:6a:cb:1f:5f:ea,10.2.50.196,50,SW083,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000842,76:dc:9d:a9:e6:68,10.3.10.27,10,SW009,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000843,7e:19:68:35:a8:e2,10.7.40.103,40,SW008,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000844,8a:77:2d:9a:c7:cf,10.1.30.61,30,SW036,Gi1/0/5,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000845,96:f3:96:db:b6:a1,10.8.40.155,40,SW059,Gi1/0/18,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000846,f2:9c:e0:41:f5:86,10.7.40.153,40,SW049,Gi1/0/8,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000847,36:c1:7b:ce:e2:9b,10.3.60.15,60,SW078,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
